Date,0
2010-01-31,0.0
2010-02-28,0.011381449036825364
2010-03-31,0.0470467592982714
2010-04-30,0.04742894769143047
2010-05-31,-0.0076435763694654435
2010-06-30,-0.02969706005694235
2010-07-31,0.033961795498652164
2010-08-31,0.01664481713521035
2010-09-30,0.0853955240760702
2010-10-31,0.1057494384859899
2010-11-30,0.10137860297463411
2010-12-31,0.12855338567260982
2011-01-31,0.15353978134013171
2011-02-28,0.18749595954819043
2011-03-31,0.17844270022446176
2011-04-30,0.21651266380856832
2011-05-31,0.20331775860273657
2011-06-30,0.18688068174180805
2011-07-31,0.16542850580421267
2011-08-31,0.10481388918375481
2011-09-30,0.07762173979458016
2011-10-31,0.10572264070627524
2011-11-30,0.0987974055122881
2011-12-31,0.10302650587001523
2012-01-31,0.13392943131949223
2012-02-29,0.13974271838010122
2012-03-31,0.1584923770597414
2012-04-30,0.15286780086399385
2012-05-31,0.08994895955043941
2012-06-30,0.12888998800121873
2012-07-31,0.14080851576437858
2012-08-31,0.17042132780818378
2012-09-30,0.19069080428633095
2012-10-31,0.16568665782800282
2012-11-30,0.17060926405369622
2012-12-31,0.18117263471405273
2013-01-31,0.21959722950984145
2013-02-28,0.22491738631719357
2013-03-31,0.2547604905163773
2013-04-30,0.2843113127920603
2013-05-31,0.29014007466845493
2013-06-30,0.27175814374562585
2013-07-31,0.32442548544945554
2013-08-31,0.29896902348094245
2013-09-30,0.3332379171554866
2013-10-31,0.3751770162631114
2013-11-30,0.39875618032678434
2013-12-31,0.42442298576964693
2014-01-31,0.38882872819923975
2014-02-28,0.4416552394319024
2014-03-31,0.43379976330508774
2014-04-30,0.4406619650142666
2014-05-31,0.46701595476204777
2014-06-30,0.4869289152922855
2014-07-31,0.4777689525492507
2014-08-31,0.5138174298768148
2014-09-30,0.49380003633245817
2014-10-31,0.5173733087880754
2014-11-30,0.551293496462927
2014-12-31,0.5434097346765654
2015-01-31,0.5149446171026513
2015-02-28,0.5764557606081963
2015-03-31,0.5653726320920347
2015-04-30,0.5765723706227678
2015-05-31,0.5870624537729433
2015-06-30,0.5616180309630254
2015-07-31,0.5910592716510078
2015-08-31,0.5232701751659498
2015-09-30,0.49262595071304166
2015-10-31,0.5281692771737424
2015-11-30,0.5288321631110618
2015-12-31,0.5158562805379497
2016-01-31,0.504137551367901
2016-02-29,0.506253695253232
2016-03-31,0.5304048559501672
2016-04-30,0.5321011018837756
2016-05-31,0.5537479354343094
2016-06-30,0.5682524460844466
2016-07-31,0.5911643714616948
2016-08-31,0.5890899291894824
2016-09-30,0.594966167526129
2016-10-31,0.5816826319792411
2016-11-30,0.589421859784936
2016-12-31,0.6114377718773938
2017-01-31,0.6363635187058333
2017-02-28,0.6811230048198524
2017-03-31,0.6862835708042198
2017-04-30,0.7034859475441597
2017-05-31,0.7236727444476233
2017-06-30,0.7237594470201307
2017-07-31,0.7551192162236006
2017-08-31,0.7638474744361412
2017-09-30,0.7779800964438043
2017-10-31,0.8138273928053952
2017-11-30,0.8366934345644849
2017-12-31,0.8500946345831472
2018-01-31,0.9172820096023928
2018-02-28,0.8873250280396521
2018-03-31,0.853473060263264
2018-04-30,0.8572139626877485
2018-05-31,0.8888995405292898
2018-06-30,0.8931446746032723
2018-07-31,0.9309867426487118
2018-08-31,0.9613870631308921
2018-09-30,0.9629195897962503
2018-10-31,0.894809895746861
2018-11-30,0.9065958930673667
2018-12-31,0.8200649294007574
2019-01-31,0.8717835949373821
2019-02-28,0.8837734596993939
2019-03-31,0.8938737823102998
2019-04-30,0.9015736075511572
2019-05-31,0.8911617158248986
2019-06-30,0.9594766765980067
2019-07-31,0.9608463603238612
2019-08-31,0.9443820745847448
2019-09-30,0.9611080281854243
2019-10-31,0.9837162747253693
2019-11-30,1.0070326132456162
2019-12-31,1.026559871378332
2020-01-31,1.033572666580417
2020-02-29,0.9541346123230217
2020-03-31,0.8420094895569067
2020-04-30,0.9351098837227727
2020-05-31,0.9577633286277195
2020-06-30,0.9788430849572314
2020-07-31,1.0062270948892678
2020-08-31,1.0394704108645407
2020-09-30,1.0090462026821878
2020-10-31,0.9757818085601523
2020-11-30,1.0891397981170923
2020-12-31,1.1345404187059376
2021-01-31,1.1294139215682404
2021-02-28,1.1457002770841445
2021-03-31,1.174923219428018
2021-04-30,1.2113562797936124
2021-05-31,1.2317380433887042
2021-06-30,1.2349420126282118
2021-07-31,1.2502490054103643
2021-08-31,1.2784750476132154
2021-09-30,1.2292431442329814
2021-10-31,1.2986371217710808
2021-11-30,1.2874961002580225
2021-12-31,1.3245511443402025
2022-01-31,1.2708004266308839
2022-02-28,1.2348904772155962
2022-03-31,1.2548604196276598
2022-04-30,1.2092130909224976
2022-05-31,1.205194425476725
2022-06-30,1.155262655821722
2022-07-31,1.1951383040414112
2022-08-31,1.1697401516391417
2022-09-30,1.1236385846572527
2022-10-31,1.1974693790292605
2022-11-30,1.2296253661747447
2022-12-31,1.1954169980152984
2023-01-31,1.2268845335604002
2023-02-28,1.1943061145353184
2023-03-31,1.2113114073569196
2023-04-30,1.2348522181063544
2023-05-31,1.236523293019451
2023-06-30,1.2877666518700277
2023-07-31,1.3205574636901822
2023-08-31,1.2970793979172612
2023-09-30,1.2520118340305868
2023-10-31,1.23344036856336
2023-11-30,1.3297262406636057
2023-12-31,1.3617502432428743
2024-01-31,1.3771035465847228
2024-02-29,1.4196098945715303
2024-03-31,1.4414369336995982
2024-04-30,1.3969667725883848
2024-05-31,1.4426188400450002
2024-06-30,1.464243345942836
2024-07-31,1.4713244603368825
2024-08-31,1.4936610262624415
2024-09-30,1.51201195292003
2024-10-31,1.4885774824870628
2024-11-30,1.552164662213315
2024-12-31,1.527447006862991
2025-01-31,1.5591925846906405
2025-02-28,1.540695052609847
2025-03-31,1.4827745926182934
2025-04-30,1.473791526014245
2025-05-31,1.5083561707016977
2025-06-30,1.5147264393032318
2025-07-31,1.5159048680854668
2025-08-31,1.5410068712132827
